gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,depth,is_seed,truncated_by_depth,observability,upstream_seed_count,betweenness,same_day_ratio,in_cycle,cross_cluster_count,is_articulation,both_direction_days,active_days,flow_balance,priority_raw,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral
100000003187359100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 19.1 тыс. KZT; выраженной структурной роли нет.",1,0,19072.0,0.0,1,0,0.00028801013487988585,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6424913217623498,0.0,0.8099354695149088
100000000998559100,peripheral,0.8099354695149088,6,0.38896306186025814,"Периферийный профиль: in/out degree 1/0, оборот 100.0 тыс. KZT; выраженной структурной роли нет.",1,0,100000.0,0.0,1,0,0.00030389888057370064,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.46521223854027594,0.0,0.0,0.0,0.7244509123275478,0.0,0.8099354695149088
100000008690932100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 23.0 тыс. KZT; выраженной структурной роли нет.",1,0,23000.0,0.0,1,0,0.00028882836859721084,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6522965732087227,0.0,0.8099354695149088
100000008773876100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 26.1 тыс. KZT; выраженной структурной роли нет.",1,0,26120.0,0.0,1,0,0.00028947828947247916,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6615741878059636,0.0,0.8099354695149088
100000006789108100,peripheral,0.8099354695149088,6,0.20449488206497551,"Периферийный профиль: in/out degree 1/0, оборот 37.5 тыс. KZT; выраженной структурной роли нет.",1,0,37500.0,0.0,1,0,0.00028969314881443283,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4072816644414775,0.0,0.0,0.0,0.6788542946150422,0.0,0.8099354695149088
100000004058740100,peripheral,0.8099354695149088,4,0.17378727191811305,"Периферийный профиль: in/out degree 1/0, оборот 30.0 тыс. KZT; выраженной структурной роли нет.",1,0,30000.0,0.0,1,0,0.00029028652440710775,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.39616906987093903,0.0,0.0,0.0,0.6688731642189586,0.0,0.8099354695149088
100000007641801100,peripheral,0.8099354695149088,8,0.4483756119270138,"Периферийный профиль: in/out degree 1/0, оборот 200.0 тыс. KZT; выраженной структурной роли нет.",1,0,200000.0,0.0,1,0,0.000295430921698367,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4873706720071206,0.0,0.0,0.0,0.750788785046729,0.0,0.8099354695149088
100000000555721100,terminal,0.8767181130396084,0,0.634623943035158,"Получатель-кандидат: 2 плательщ., 3 tx, 113.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,113000.0,0.0,3,0,0.00030638235457758253,0.0,1,False,False,1.0,1,0.0,0.0,False,1,False,0.0,2.0,0.0,0.6337970556297285,0.0,0.0,0.0,0.8767181130396084,0.0,0.38199821984868715
100000008729801100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 17.5 тыс. KZT; выраженной структурной роли нет.",1,0,17534.0,0.0,1,0,0.00028768975721765424,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6386659546061415,0.0,0.8099354695149088
100000004664905100,terminal,0.9321477525589676,1,0.7044948820649756,"Получатель-кандидат: 2 плательщ., 4 tx, 329.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,329020.0,0.0,4,0,0.0004093944957879404,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,4.0,0.0,0.703381860258122,0.0,0.0,0.0,0.9321477525589676,0.0,0.3560525144637294
100000003057225100,peripheral,0.8099354695149088,1,0.4939919893190921,"Периферийный профиль: in/out degree 1/0, оборот 236.0 тыс. KZT; выраженной структурной роли нет.",1,0,236000.0,0.0,1,0,0.00030924463947387345,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5088971517578995,0.0,0.0,0.0,0.7563729417000444,0.0,0.8099354695149088
100000000703902100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 25.5 тыс. KZT; выраженной структурной роли нет.",1,0,25499.0,0.0,1,0,0.00028934893022134405,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6606068535825544,0.0,0.8099354695149088
100000008720798100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 15.5 тыс. KZT; выраженной структурной роли нет.",1,0,15534.0,0.0,1,0,0.00028727314127196944,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6327740097908322,0.0,0.8099354695149088
100000001411870100,terminal,0.9395161548731643,9,0.7236315086782377,"Получатель-кандидат: 2 плательщ., 4 tx, 900.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,900000.0,0.0,4,0,0.0004752113492993902,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.7292732496662216,0.0,0.0,0.0,0.9395161548731643,0.0,0.3560525144637294
100000008556318100,terminal,0.8770606141522029,6,0.6969292389853138,"Получатель-кандидат: 2 плательщ., 2 tx, 180.1 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,180132.0,0.0,2,0,0.000557125293019765,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.6961770040053404,0.0,0.0,0.0,0.8770606141522029,0.0,0.4404984423676013
100000002720627100,peripheral,0.8099354695149088,6,0.4948820649755229,"Периферийный профиль: in/out degree 1/0, оборот 199.3 тыс. KZT; выраженной структурной роли нет.",1,0,199300.0,0.0,1,0,0.0003140963149286266,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5092175789942146,0.0,0.0,0.0,0.7498654205607477,0.0,0.8099354695149088
100000003022835100,peripheral,0.8099354695149088,6,0.42679127725856697,"Периферийный профиль: in/out degree 1/0, оборот 125.0 тыс. KZT; выраженной структурной роли нет.",1,0,125000.0,0.0,1,0,0.00030886427941166693,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4821103248776146,0.0,0.0,0.0,0.7326732532265242,0.0,0.8099354695149088
100000008304115100,peripheral,0.8099354695149088,8,0.2654650645304851,"Периферийный профиль: in/out degree 1/0, оборот 51.0 тыс. KZT; выраженной структурной роли нет.",1,0,51000.0,0.0,1,0,0.0002924457822890538,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.42701019136626617,0.0,0.0,0.0,0.6965740987983978,0.0,0.8099354695149088
100000003886323100,coordinator,0.7510858923008455,1,0.947485536270583,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 2/1, посредничество: перцентиль 82%.",2,1,78168.0,7650.0,6,1,0.0018965814572738608,0.09786613447958244,1,False,False,1.0,1,1.3357079252003561e-05,0.0,True,0,True,0.0,6.0,0.09786613447958244,0.9123816644414774,0.0,0.292019247441989,0.0,0.0,0.7510858923008455,0.33463506898086337
100000000607731100,coordinator,0.5345126835781041,25,0.7018246550956831,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/1, посредничество: перцентиль 39%.",1,1,20000.0,66666.0,1,1,0.0003157270740657747,3.3333,1,False,False,1.0,1,0.0,0.0,False,0,True,0.0,2.0,0.3000030000300003,0.7011424121050289,0.0,0.23987343918833046,0.0,0.0,0.5345126835781041,0.440865598575879
100000005961971100,peripheral,0.8099354695149088,4,0.24121050289274587,"Периферийный профиль: in/out degree 1/0, оборот 47.4 тыс. KZT; выраженной структурной роли нет.",1,0,47353.0,0.0,1,0,0.0002939012926598421,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.41956915887850466,0.0,0.0,0.0,0.6898906987093902,0.0,0.8099354695149088
100000000440392100,terminal,0.8471195371606587,1,0.6310636404094349,"Получатель-кандидат: 1 плательщ., 4 tx, 105.7 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,105705.0,0.0,4,0,0.0002953277232778171,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,4.0,0.0,0.6287275763239876,0.0,0.0,0.0,0.8471195371606587,0.0,0.5060525144637293
100000004105288100,terminal,0.8842716510903428,6,0.6822429906542056,"Получатель-кандидат: 2 плательщ., 2 tx, 215.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,215000.0,0.0,2,0,0.0004603070175881859,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.6826961174899866,0.0,0.0,0.0,0.8842716510903428,0.0,0.4404984423676013
100000008169544100,distributor,0.8231908900340641,1,0.8998664886515354,"Признаки распределения: 4 получ., 7 tx, 42.8 тыс. KZT; вход: 1 плательщ., 137.1 тыс. KZT.",1,4,137104.0,42800.0,2,7,0.0002986814763123923,0.31217178200490137,1,False,False,1.0,1,6.215164407506349e-05,0.0,True,1,True,0.0,7.0,0.31217178200490137,0.8776347085834072,0.0,0.32580685295932504,0.8231908900340641,0.0,0.7679706275033378,0.34026479750778815
100000004186824100,peripheral,0.3275367156208278,1,0.49577214063195374,"Периферийный профиль: in/out degree 2/1, оборот 458.7 тыс. KZT; выраженной структурной роли нет.",2,1,451700.0,7000.0,7,1,0.0003797561606799862,0.015497011290679655,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,7.0,0.015497011290679655,0.5097769915442812,0.0,0.21769792089400875,0.0,0.0,0.0,0.3275367156208278
100000008672200100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 8.5 тыс. KZT; выраженной структурной роли нет.",1,0,8511.0,0.0,1,0,0.00028581019437869717,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6115366266132621,0.0,0.8099354695149088
100000002188829100,peripheral,0.8099354695149088,6,0.5571873609256787,"Периферийный профиль: in/out degree 1/0, оборот 400.0 тыс. KZT; выраженной структурной роли нет.",1,0,400000.0,0.0,1,0,0.00036348366662929625,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5615851802403204,0.0,0.0,0.0,0.7717183800623053,0.0,0.8099354695149088
100000008717341100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 14.6 тыс. KZT; выраженной структурной роли нет.",1,0,14627.0,0.0,1,0,0.0002870842059406014,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6285968847352025,0.0,0.8099354695149088
100000002214301100,coordinator,0.7237650200267023,33,0.7948375611927013,"Связующий профиль: seed-ветвей 1, соседних кластеров 1; плательщ./получ. 1/1, посредничество: перцентиль 94%.",1,1,21438.0,8000.0,1,1,0.00028802878625391735,0.373169138912212,1,False,False,1.0,1,6.700875878931553e-05,0.0,False,1,True,0.0,2.0,0.373169138912212,0.7926978193146418,0.0,0.32917341042838344,0.0,0.0,0.7237650200267023,0.440865598575879
100000002565277100,peripheral,0.8099354695149088,6,0.5651980418335558,"Периферийный профиль: in/out degree 1/0, оборот 483.3 тыс. KZT; выраженной структурной роли нет.",1,0,483319.0,0.0,1,0,0.00038003214926051685,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5709888295505118,0.0,0.0,0.0,0.7762472630173565,0.0,0.8099354695149088
100000005546031100,consolidator,0.7079572763684914,39,0.8954161103693814,"Признаки сбора: 3 плательщ., 6 tx, 66.8 тыс. KZT; выход: 1 получ., 8.0 тыс. KZT; seed-ветвей 1.",3,1,66800.0,8000.0,6,1,0.0007080421637853985,0.11976047904191617,1,False,False,1.0,1,0.0,0.0,True,0,False,0.0,4.0,0.11976047904191617,0.873792523364486,0.7079572763684914,0.22808830936258329,0.0,0.0,0.0,0.33463506898086337
100000003449074100,peripheral,0.8099354695149088,0,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 10.0 тыс. KZT; выраженной структурной роли нет.",1,0,10000.0,0.0,1,0,0.00028589916647572193,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6169009345794393,0.0,0.8099354695149088
100000008748914100,distributor,0.850561212358268,6,0.9221183800623053,"Признаки распределения: 13 получ., 21 tx, 4.47 млн KZT; вход: 2 плательщ., 180.0 тыс. KZT.",2,13,180000.0,4471847.0,9,21,0.0007859480846629874,24.843594444444445,1,False,False,1.0,1,0.0,0.4888888888888889,True,6,True,3.0,9.0,0.04025182435803372,0.8946174215325607,0.0,0.5209376964129063,0.850561212358268,0.0,0.7506141522029371,0.31125945705384955
100000004744306100,coordinator,0.7092745883400088,16,0.8144192256341789,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 1/2, посредничество: перцентиль 90%.",1,2,69000.0,92000.0,1,3,0.0004580116473866197,1.3333333333333333,1,False,False,1.0,1,2.680350351572621e-05,0.0,False,0,True,0.0,4.0,0.75,0.8066816199376946,0.0,0.42321762349799735,0.0,0.0,0.7092745883400088,0.3799176680017802
100000003158727100,terminal,0.9242008010680909,2,0.6582109479305741,"Получатель-кандидат: 3 плательщ., 3 tx, 367.9 тыс. KZT; исходящих рёбер 0 в выборке.",3,0,367940.0,0.0,3,0,0.00031244771091282545,0.0,1,False,False,1.0,1,0.0,0.0,False,1,False,0.0,2.0,0.0,0.6576141913662662,0.7663106364040944,0.0,0.0,0.9242008010680909,0.0,0.38199821984868715
100000001389255100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 16.1 тыс. KZT; выраженной структурной роли нет.",1,0,16136.0,0.0,1,0,0.00028739854267162055,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6348405874499332,0.0,0.8099354695149088
100000008695495100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 21.0 тыс. KZT; выраженной структурной роли нет.",1,0,21000.0,0.0,1,0,0.00028841175265152604,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6493506008010681,0.0,0.8099354695149088
100000004015047100,coordinator,0.9071161548731642,9,0.9879839786381842,"Связующий профиль: seed-ветвей 3, соседних кластеров 3; плательщ./получ. 9/1, посредничество: перцентиль 80%.",9,1,919104.0,69195.0,18,7,0.0022569404512171104,0.07528527783580531,1,False,False,1.0,3,8.904719501335708e-06,0.03702736578232713,True,3,False,2.0,14.0,0.07528527783580531,0.9485605696484202,0.8950756564307966,0.39175122025151754,0.0,0.0,0.9071161548731642,0.3039163328882955
100000005183943100,terminal,0.9203222073876279,35,0.7405429461504228,"Получатель-кандидат: 1 плательщ., 9 tx, 680.9 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,680900.0,0.0,9,0,0.0006064501176018304,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,9.0,0.0,0.7510008722741434,0.0,0.0,0.0,0.9203222073876279,0.0,0.46786826880284826
100000003004487100,coordinator,0.8631286159323542,27,0.9724076546506453,"Связующий профиль: seed-ветвей 1, соседних кластеров 2; плательщ./получ. 4/2, посредничество: перцентиль 96%.",4,2,183702.8,265015.0,9,3,0.0003487690312776526,1.4426290726107605,1,False,False,1.0,1,0.0001350549124369249,0.0,True,2,True,0.0,9.0,0.6931788766673584,0.9311250556297285,0.7215509568313306,0.4571684488692359,0.0,0.0,0.8631286159323542,0.31786826880284824
100000003042994100,terminal,0.8711177570093458,1,0.6439697374276814,"Получатель-кандидат: 1 плательщ., 3 tx, 286.1 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,286086.0,0.0,3,0,0.00031459436635975304,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,3.0,0.0,0.6455096680017801,0.0,0.0,0.0,0.8711177570093458,0.0,0.5319982198486871
100000001899164100,coordinator,0.8931308411214954,22,0.9661771250556297,"Связующий профиль: seed-ветвей 1, соседних кластеров 1; плательщ./получ. 4/3, посредничество: перцентиль 94%.",4,3,291675.0,76500.0,5,3,0.0011663047732316525,0.2622782206222679,1,False,False,1.0,1,8.014247551202137e-05,0.0,True,1,True,0.0,6.0,0.2622782206222679,0.9251117489986648,0.7585959056519804,0.3504167328959398,0.8032168093348553,0.0,0.8931308411214954,0.3429572763684913
100000003946524100,coordinator,0.7462483311081441,6,0.9154428126390743,"Связующий профиль: seed-ветвей 1, соседних кластеров 0; плательщ./получ. 2/2, посредничество: перцентиль 95%.",2,2,133757.0,144750.0,2,2,0.00032422406045416995,1.0821863528637754,1,False,False,1.0,1,8.934501171908738e-05,0.0,True,0,True,0.0,4.0,0.9240552677029361,0.8906051624388073,0.0,0.5077590230382019,0.0,0.0,0.7462483311081441,0.40060080106809076
100000008717340100,peripheral,0.8099354695149088,4,0.21717846016911438,"Периферийный профиль: in/out degree 1/0, оборот 41.5 тыс. KZT; выраженной структурной роли нет.",1,0,41500.0,0.0,1,0,0.0002926820660947955,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4124218513573654,0.0,0.0,0.0,0.6834711170449488,0.0,0.8099354695149088
100000003831324100,terminal,0.8951761459724077,8,0.6484201157098354,"Получатель-кандидат: 2 плательщ., 2 tx, 300.0 тыс. KZT; исходящих рёбер 0 в выборке.",2,0,300000.0,0.0,2,0,0.00031347030567981094,0.0,1,False,False,1.0,1,0.0,0.0,False,1,False,0.0,2.0,0.0,0.6493673840676457,0.0,0.0,0.0,0.8951761459724077,0.0,0.4404984423676013
100000008129393100,peripheral,0.8099354695149088,41,0.19804183355585225,"Периферийный профиль: in/out degree 1/0, оборот 10.0 тыс. KZT; выраженной структурной роли нет.",1,0,10000.0,0.0,1,0,0.0003099957283969317,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.40572403204272367,0.0,0.0,0.0,0.6169009345794393,0.0,0.8099354695149088
100000004388209100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 11.8 тыс. KZT; выраженной структурной роли нет.",1,0,11800.0,0.0,1,0,0.00028649531930137587,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6222652425456163,0.0,0.8099354695149088
100000000706545100,consolidator,0.8010235870048954,1,0.9483756119270138,"Признаки сбора: 3 плательщ., 8 tx, 1.07 млн KZT; выход: 1 получ., 75.8 тыс. KZT; seed-ветвей 1.",3,1,1070300.0,75800.0,8,3,0.0034135578896553314,0.07082126506586939,1,False,False,1.0,1,1.3401751757863106e-05,0.0,True,0,True,0.0,9.0,0.07082126506586939,0.9124782376502002,0.8010235870048954,0.2876535344124264,0.0,0.0,0.7689029817534491,0.321906987093903
100000004497606100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 15.5 тыс. KZT; выраженной структурной роли нет.",1,0,15534.0,0.0,1,0,0.00028727314127196944,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6327740097908322,0.0,0.8099354695149088
100000008470470100,peripheral,0.8099354695149088,4,0.1846906987093903,"Периферийный профиль: in/out degree 1/0, оборот 33.5 тыс. KZT; выраженной структурной роли нет.",1,0,33547.0,0.0,1,0,0.00029102539278677976,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4017498442367602,0.0,0.0,0.0,0.6738857142857142,0.0,0.8099354695149088
100000004318918100,peripheral,0.8099354695149088,6,0.3302180685358255,"Периферийный профиль: in/out degree 1/0, оборот 75.6 тыс. KZT; выраженной структурной роли нет.",1,0,75600.0,0.0,1,0,0.00029543950622451184,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.4445357810413886,0.0,0.0,0.0,0.7123152647975077,0.0,0.8099354695149088
100000005228059100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 26.0 тыс. KZT; выраженной структурной роли нет.",1,0,26000.0,0.0,1,0,0.0002894532925157381,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6612663996439697,0.0,0.8099354695149088
100000001609499100,coordinator,0.7621495327102804,0,0.9074321317311972,"Связующий профиль: seed-ветвей 1, соседних кластеров 2; плательщ./получ. 3/2, посредничество: перцентиль 93%.",3,2,263113.0,21000.0,3,2,0.0003191105415803824,0.07981361620292422,1,False,False,1.0,1,5.769612548330268e-05,0.0,True,2,False,0.0,5.0,0.07981361620292422,0.8853724966622164,0.698442367601246,0.30130480059898224,0.0,0.0,0.7621495327102804,0.38199821984868715
100000002824176100,peripheral,0.8099354695149088,9,0.5006675567423231,"Периферийный профиль: in/out degree 1/0, оборот 144.0 тыс. KZT; выраженной структурной роли нет.",1,0,144000.0,0.0,1,0,0.00033670606860287553,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.51255536270583,0.0,0.0,0.0,0.7379935914552738,0.0,0.8099354695149088
100000001363952100,coordinator,0.7724610591900312,11,0.8108589230084557,"Связующий профиль: seed-ветвей 1, соседних кластеров 1; плательщ./получ. 2/1, посредничество: перцентиль 82%.",2,1,196655.0,91000.0,2,2,0.00030540447430231954,0.4627393150441128,1,False,False,1.0,1,1.3357079252003561e-05,0.050850474180671734,False,1,True,1.0,3.0,0.4627393150441128,0.803621228993501,0.0,0.43256090897293276,0.0,0.0,0.7724610591900312,0.40060080106809076
100000001049200100,distributor,0.8138055679177174,1,0.9025367156208278,"Признаки распределения: 4 получ., 5 tx, 36.0 тыс. KZT; вход: 2 плательщ., 76.6 тыс. KZT.",2,4,76624.0,36000.0,2,5,0.00029666933114740345,0.46982668615577367,1,False,False,1.0,1,0.000427716992077024,0.0,True,1,False,0.0,6.0,0.46982668615577367,0.879916669139099,0.0,0.4033414042323479,0.8138055679177174,0.0,0.0,0.3539719626168224
100000002662768100,peripheral,0.8099354695149088,0,0.3702714730752114,"Периферийный профиль: in/out degree 1/0, оборот 84.3 тыс. KZT; выраженной структурной роли нет.",1,0,84300.0,0.0,1,0,0.0003047873404520699,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.45737067200712067,0.0,0.0,0.0,0.716008722741433,0.0,0.8099354695149088
100000004737477100,coordinator,0.7472007120605252,10,0.79884290164664,"Связующий профиль: seed-ветвей 1, соседних кластеров 1; плательщ./получ. 2/1, посредничество: перцентиль 82%.",2,1,49598.0,40500.0,3,3,0.0002907355261430942,0.8165651840800032,1,False,False,1.0,1,1.3357079252003561e-05,0.0,False,1,True,0.0,5.0,0.8165651840800032,0.7968599910992433,0.0,0.4618812961596191,0.0,0.0,0.7472007120605252,0.3799176680017802
100000008680451100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 23.5 тыс. KZT; выраженной структурной роли нет.",1,0,23534.0,0.0,1,0,0.0002889396050547087,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6537915442812638,0.0,0.8099354695149088
100000001952325100,terminal,0.7981002225189142,4,0.5883400089007566,"Получатель-кандидат: 1 плательщ., 2 tx, 77.9 тыс. KZT; исходящих рёбер 0 в выборке.",1,0,77888.0,0.0,2,0,0.0003002619766105851,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,2.0,0.0,0.5887985616377392,0.0,0.0,0.0,0.7981002225189142,0.0,0.5904984423676013
100000008751429100,consolidator,0.7779617267467736,34,0.9252336448598131,"Признаки сбора: 3 плательщ., 6 tx, 386.2 тыс. KZT; выход: 1 получ., 72.6 тыс. KZT; seed-ветвей 1.",3,1,386200.0,72600.0,6,2,0.0015771234091449815,0.1879854997410668,1,False,False,1.0,1,0.0,0.1294665976178146,True,0,False,1.0,5.0,0.1879854997410668,0.8957871829105474,0.7779617267467736,0.3370406113727331,0.0,0.0,0.0,0.33463506898086337
100000001960517100,peripheral,0.8099354695149088,9,0.5336003560302626,"Периферийный профиль: in/out degree 1/0, оборот 200.0 тыс. KZT; выраженной структурной роли нет.",1,0,200000.0,0.0,1,0,0.0003571883732510578,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5357017801513129,0.0,0.0,0.0,0.750788785046729,0.0,0.8099354695149088
100000008686234100,peripheral,0.8099354695149088,0,0.210057854917668,"Периферийный профиль: in/out degree 1/0, оборот 39.8 тыс. KZT; выраженной структурной роли нет.",1,0,39778.0,0.0,1,0,0.00029144347647354525,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.40928878504672894,0.0,0.0,0.0,0.6806570538495772,0.0,0.8099354695149088
100000004213658100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 25.3 тыс. KZT; выраженной структурной роли нет.",1,0,25347.0,0.0,1,0,0.000289317267409472,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6603430351579884,0.0,0.8099354695149088
100000001194266100,peripheral,0.8099354695149088,6,0.25500667556742324,"Периферийный профиль: in/out degree 1/0, оборот 50.0 тыс. KZT; выраженной структурной роли нет.",1,0,50000.0,0.0,1,0,0.000293968082897768,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.42417085002225186,0.0,0.0,0.0,0.6940238540275923,0.0,0.8099354695149088
100000002243354100,peripheral,0.8099354695149088,4,0.09635068980863373,"Периферийный профиль: in/out degree 1/0, оборот 20.9 тыс. KZT; выраженной структурной роли нет.",1,0,20879.0,0.0,1,0,0.0002883865473868121,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.3891686248331109,0.0,0.0,0.0,0.6489109034267913,0.0,0.8099354695149088
100000006069103100,distributor,0.8073540669681203,1,0.8963061860258122,"Признаки распределения: 3 получ., 4 tx, 270.0 тыс. KZT; вход: 3 плательщ., 228.8 тыс. KZT.",3,3,228818.0,270000.0,3,4,0.001142665094298617,1.1799770997036947,1,False,False,1.0,1,4.007123775601068e-05,0.08740571108916256,True,0,True,1.0,5.0,0.847474074074074,0.8744874242932049,0.7290342679127727,0.5633226562135608,0.8073540669681203,0.0,0.7969114374721852,0.3644971072541166
100000002760175100,peripheral,0.8099354695149088,6,0.48776145972407653,"Периферийный профиль: in/out degree 1/0, оборот 187.4 тыс. KZT; выраженной структурной роли нет.",1,0,187410.0,0.0,1,0,0.0003123030291122004,0.0,1,False,False,1.0,1,0.0,0.0,False,0,False,0.0,1.0,0.0,0.5039839341344015,0.0,0.0,0.0,0.7474031152647975,0.0,0.8099354695149088
